transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
885,17-09-2022,10:10:00,121,Female,52,Clothing,4,30.0,14.4,120.0
888,01-12-2022,06:03:00,63,Female,52,Electronics,4,25.0,12.75,100.0
1220,29-06-2022,11:16:00,47,Male,64,Beauty,1,500.0,240.0,500.0
1339,10-11-2022,10:34:00,132,Female,22,Electronics,2,25.0,7.5,50.0
1785,20-02-2022,11:17:00,144,Female,31,Beauty,4,50.0,17.0,200.0
1885,09-11-2022,07:32:00,148,Female,52,Clothing,4,30.0,10.8,120.0
1888,14-06-2022,08:10:00,49,Female,52,Electronics,4,25.0,12.5,100.0
621,13-04-2022,09:55:00,138,Female,40,Beauty,2,500.0,275.0,1000.0
1621,22-09-2022,10:49:00,2,Female,40,Beauty,2,500.0,160.0,1000.0
52,19-09-2022,09:42:00,55,Female,36,Beauty,1,300.0,111.0,300.0
536,20-08-2022,06:25:00,17,Female,55,Beauty,4,30.0,8.7,120.0
1052,12-02-2022,06:12:00,94,Female,36,Beauty,1,300.0,120.0,300.0
1536,11-05-2022,07:23:00,14,Female,55,Beauty,4,30.0,13.5,120.0
197,03-04-2022,11:57:00,14,Female,42,Clothing,4,50.0,25.5,200.0
750,13-11-2022,07:33:00,69,Female,35,Clothing,3,25.0,8.75,75.0
910,21-08-2022,06:29:00,138,Female,20,Beauty,3,50.0,22.5,150.0
917,15-02-2022,11:50:00,120,Female,57,Electronics,4,50.0,16.5,200.0
1197,13-08-2022,10:07:00,77,Female,42,Clothing,4,50.0,19.0,200.0
1750,20-01-2022,10:10:00,138,Female,35,Clothing,3,25.0,7.25,75.0
1910,09-10-2022,06:22:00,141,Female,20,Beauty,3,50.0,18.0,150.0
1917,02-05-2022,07:17:00,52,Female,57,Electronics,4,50.0,24.0,200.0
198,21-05-2022,11:42:00,30,Female,54,Beauty,3,300.0,114.0,900.0
444,06-10-2022,07:06:00,51,Female,61,Clothing,3,30.0,15.9,90.0
547,14-11-2022,07:36:00,3,Male,63,Clothing,4,500.0,250.0,2000.0
705,30-09-2022,07:28:00,37,Male,60,Electronics,2,25.0,6.25,50.0
1198,07-08-2022,10:43:00,147,Female,54,Beauty,3,300.0,159.0,900.0
1444,29-04-2022,06:18:00,135,Female,61,Clothing,3,30.0,14.1,90.0
1547,11-08-2022,06:39:00,142,Male,63,Clothing,4,500.0,235.0,2000.0
1705,14-08-2022,08:32:00,94,Male,60,Electronics,2,25.0,8.75,50.0
423,18-07-2022,06:06:00,41,Female,27,Clothing,1,25.0,11.75,25.0
1423,15-06-2022,07:56:00,131,Female,27,Clothing,1,25.0,11.0,25.0
248,02-07-2022,07:11:00,5,Male,26,Clothing,3,300.0,126.0,900.0
360,09-09-2022,09:04:00,26,Male,42,Clothing,4,25.0,10.5,100.0
377,13-09-2022,08:30:00,141,Female,46,Clothing,4,50.0,18.0,200.0
1248,08-09-2022,08:20:00,68,Male,26,Clothing,3,300.0,111.0,900.0
1360,18-06-2022,09:31:00,93,Male,42,Clothing,4,25.0,6.25,100.0
1377,21-03-2022,07:52:00,71,Female,46,Clothing,4,50.0,14.0,200.0
397,26-10-2023,08:06:00,59,Female,30,Beauty,1,25.0,10.5,25.0
623,15-11-2023,10:00:00,39,Male,34,Clothing,3,50.0,26.0,150.0
1397,01-01-2023,11:05:00,6,Female,30,Beauty,1,25.0,11.75,25.0
1623,05-03-2023,06:14:00,76,Male,34,Clothing,3,50.0,22.0,150.0
717,30-11-2023,08:15:00,8,Male,57,Clothing,1,500.0,190.0,500.0
1717,12-01-2023,09:40:00,21,Male,57,Clothing,1,500.0,175.0,500.0
130,19-06-2023,06:21:00,114,Female,57,Clothing,1,500.0,125.0,500.0
658,30-10-2023,07:47:00,93,Male,59,Clothing,1,25.0,6.5,25.0
1130,20-02-2023,09:03:00,28,Female,57,Clothing,1,500.0,180.0,500.0
1658,10-04-2023,06:08:00,148,Male,59,Clothing,1,25.0,12.25,25.0
7,06-07-2023,06:24:00,38,Male,46,Clothing,2,25.0,13.25,50.0
119,01-09-2023,09:11:00,127,Female,60,Clothing,3,50.0,27.5,150.0
278,22-12-2023,11:42:00,71,Female,37,Clothing,4,25.0,13.5,100.0
1007,09-06-2023,10:09:00,15,Male,46,Clothing,2,25.0,11.5,50.0
1119,19-11-2023,09:36:00,1,Female,60,Clothing,3,50.0,25.5,150.0
1278,19-07-2023,06:19:00,28,Female,37,Clothing,4,25.0,6.75,100.0
117,04-08-2023,11:38:00,8,Male,19,Electronics,2,500.0,230.0,1000.0
1117,11-09-2023,07:48:00,144,Male,19,Electronics,2,500.0,210.0,1000.0
442,30-06-2023,11:07:00,24,Female,60,Clothing,4,25.0,13.25,100.0
590,04-05-2023,11:52:00,151,Male,36,Clothing,3,300.0,135.0,900.0
607,05-05-2023,09:33:00,109,Male,54,Clothing,3,25.0,13.25,75.0
1442,16-02-2023,11:02:00,96,Female,60,Clothing,4,25.0,11.25,100.0
1590,10-08-2023,09:39:00,142,Male,36,Clothing,3,300.0,147.0,900.0
1607,16-01-2023,10:18:00,53,Male,54,Clothing,3,25.0,7.75,75.0
436,22-10-2023,11:54:00,21,Female,57,Clothing,4,30.0,13.5,120.0
942,01-12-2023,09:22:00,35,Male,51,Clothing,3,500.0,160.0,1500.0
1436,20-01-2023,11:29:00,1,Female,57,Clothing,4,30.0,9.9,120.0
1942,16-09-2023,11:53:00,112,Male,51,Clothing,3,500.0,265.0,1500.0
659,09-06-2023,06:08:00,75,Female,39,Electronics,1,30.0,8.1,30.0
941,28-04-2023,09:58:00,39,Female,57,Clothing,2,25.0,6.5,50.0
1659,27-07-2023,09:29:00,22,Female,39,Electronics,1,30.0,9.0,30.0
1941,06-01-2023,06:14:00,48,Female,57,Clothing,2,25.0,12.0,50.0
136,26-12-2023,08:59:00,25,Male,44,Electronics,2,300.0,141.0,600.0
175,25-01-2023,10:02:00,23,Female,31,Electronics,4,25.0,12.5,100.0
663,16-08-2023,06:32:00,133,Male,23,Clothing,4,300.0,87.0,1200.0
748,01-03-2023,09:35:00,132,Male,25,Clothing,3,50.0,24.0,150.0
806,22-01-2023,08:08:00,14,Female,35,Beauty,3,300.0,165.0,900.0
1136,02-07-2023,08:41:00,93,Male,44,Electronics,2,300.0,81.0,600.0
1175,02-06-2023,06:38:00,103,Female,31,Electronics,4,25.0,11.5,100.0
1663,07-12-2023,07:04:00,33,Male,23,Clothing,4,300.0,81.0,1200.0
1748,02-03-2023,10:24:00,119,Male,25,Clothing,3,50.0,15.5,150.0
1806,14-06-2023,10:13:00,61,Female,35,Beauty,3,300.0,102.0,900.0
38,25-02-2023,11:39:00,147,Male,38,Beauty,4,50.0,26.0,200.0
313,16-12-2023,10:03:00,11,Female,55,Beauty,3,500.0,140.0,1500.0
402,12-07-2023,08:45:00,63,Female,41,Clothing,2,300.0,135.0,600.0
459,23-05-2023,07:12:00,122,Male,28,Clothing,4,300.0,75.0,1200.0
1038,30-12-2023,09:09:00,11,Male,38,Beauty,4,50.0,20.5,200.0
1313,04-06-2023,09:22:00,10,Female,55,Beauty,3,500.0,170.0,1500.0
1402,24-06-2023,06:47:00,110,Female,41,Clothing,2,300.0,156.0,600.0
1459,10-11-2023,06:46:00,13,Male,28,Clothing,4,300.0,144.0,1200.0
161,01-07-2023,06:58:00,104,Male,64,Beauty,2,500.0,195.0,1000.0
328,29-10-2023,06:56:00,9,Male,39,Beauty,2,50.0,27.0,100.0
383,24-03-2023,08:53:00,64,Female,46,Beauty,3,30.0,7.8,90.0
973,03-09-2023,08:44:00,51,Male,60,Clothing,1,50.0,13.0,50.0
978,27-07-2023,09:58:00,16,Female,53,Clothing,3,50.0,19.0,150.0
1161,29-06-2023,11:06:00,30,Male,64,Beauty,2,500.0,160.0,1000.0
1328,10-12-2023,07:49:00,60,Male,39,Beauty,2,50.0,24.5,100.0
1383,06-09-2023,09:13:00,68,Female,46,Beauty,3,30.0,14.1,90.0
1973,19-08-2023,10:10:00,22,Male,60,Clothing,1,50.0,21.5,50.0
1978,31-08-2023,11:59:00,41,Female,53,Clothing,3,50.0,15.5,150.0
33,24-12-2023,07:40:00,33,Female,50,Electronics,2,50.0,21.0,100.0
138,27-04-2023,10:56:00,127,Male,49,Clothing,4,50.0,26.5,200.0
471,08-03-2023,10:21:00,136,Male,32,Clothing,3,50.0,13.0,150.0
636,09-05-2023,06:15:00,60,Female,21,Beauty,3,500.0,230.0,1500.0
1033,12-04-2023,06:52:00,32,Female,50,Electronics,2,50.0,19.0,100.0
1138,16-10-2023,11:59:00,27,Male,49,Clothing,4,50.0,14.5,200.0
1471,25-06-2023,10:34:00,30,Male,32,Clothing,3,50.0,13.0,150.0
1636,22-07-2023,11:26:00,50,Female,21,Beauty,3,500.0,150.0,1500.0
177,24-03-2023,08:40:00,30,Male,45,Beauty,2,50.0,26.5,100.0
426,13-12-2023,08:11:00,137,Male,23,Electronics,3,50.0,12.5,150.0
1177,20-02-2023,09:19:00,89,Male,45,Beauty,2,50.0,15.0,100.0
1426,12-12-2023,11:32:00,114,Male,23,Electronics,3,50.0,25.0,150.0
76,09-09-2023,07:33:00,70,Female,22,Electronics,2,50.0,14.5,100.0
91,14-04-2023,06:31:00,152,Female,55,Electronics,1,500.0,235.0,500.0
461,18-07-2023,10:33:00,21,Female,18,Beauty,2,500.0,265.0,1000.0
764,07-11-2023,08:46:00,47,Female,40,Clothing,1,25.0,11.25,25.0
1076,14-07-2023,11:09:00,99,Female,22,Electronics,2,50.0,15.0,100.0
1091,15-07-2023,08:46:00,139,Female,55,Electronics,1,500.0,235.0,500.0
1461,01-05-2023,08:43:00,63,Female,18,Beauty,2,500.0,180.0,1000.0
1764,02-11-2023,11:04:00,13,Female,40,Clothing,1,25.0,11.75,25.0
202,25-01-2023,06:24:00,61,Female,34,Clothing,4,300.0,120.0,1200.0
301,30-07-2023,10:58:00,104,Male,30,Clothing,4,30.0,9.6,120.0
703,31-07-2023,09:56:00,140,Male,34,Electronics,2,50.0,18.5,100.0
1202,13-11-2023,06:56:00,89,Female,34,Clothing,4,300.0,144.0,1200.0
1301,24-09-2023,09:58:00,70,Male,30,Clothing,4,30.0,10.5,120.0
1703,10-06-2023,08:36:00,2,Male,34,Electronics,2,50.0,17.0,100.0
294,09-10-2023,09:24:00,89,Female,23,Clothing,3,30.0,15.3,90.0
760,26-06-2023,07:59:00,14,Male,27,Beauty,1,500.0,125.0,500.0
1294,24-01-2023,11:24:00,8,Female,23,Clothing,3,30.0,10.5,90.0
1760,23-08-2023,07:26:00,44,Male,27,Beauty,1,500.0,230.0,500.0
575,12-12-2023,10:29:00,14,Male,60,Clothing,2,50.0,23.0,100.0
1575,28-07-2023,11:54:00,26,Male,60,Clothing,2,50.0,22.5,100.0
88,16-02-2023,08:31:00,122,Male,56,Clothing,1,500.0,185.0,500.0
1088,14-09-2023,07:00:00,6,Male,56,Clothing,1,500.0,155.0,500.0
975,09-01-2023,07:41:00,145,Female,56,Clothing,4,50.0,19.5,200.0
1975,21-08-2023,10:48:00,63,Female,56,Clothing,4,50.0,25.5,200.0
553,20-03-2023,06:17:00,106,Male,24,Clothing,4,300.0,81.0,1200.0
1553,29-01-2023,08:46:00,42,Male,24,Clothing,4,300.0,99.0,1200.0
462,26-08-2023,10:04:00,71,Male,63,Electronics,4,300.0,132.0,1200.0
614,13-02-2023,06:28:00,61,Female,39,Beauty,4,300.0,120.0,1200.0
808,22-11-2023,07:18:00,30,Male,33,Beauty,4,500.0,195.0,2000.0
1462,13-11-2023,10:42:00,124,Male,63,Electronics,4,300.0,114.0,1200.0
1614,23-08-2023,11:37:00,135,Female,39,Beauty,4,300.0,105.0,1200.0
1808,12-02-2023,10:48:00,109,Male,33,Beauty,4,500.0,210.0,2000.0
166,28-01-2023,11:42:00,32,Male,34,Clothing,4,500.0,225.0,2000.0
465,22-02-2023,11:52:00,40,Female,43,Electronics,3,50.0,15.5,150.0
502,22-07-2023,11:00:00,31,Male,43,Electronics,3,50.0,22.5,150.0
905,01-10-2023,06:27:00,96,Male,58,Beauty,1,300.0,111.0,300.0
1166,19-07-2023,07:45:00,65,Male,34,Clothing,4,500.0,245.0,2000.0
1465,17-04-2023,09:36:00,131,Female,43,Electronics,3,50.0,26.0,150.0
1502,08-04-2023,08:30:00,152,Male,43,Electronics,3,50.0,18.0,150.0
1905,29-08-2023,06:07:00,26,Male,58,Beauty,1,300.0,102.0,300.0
280,17-11-2023,09:35:00,76,Female,37,Clothing,3,500.0,240.0,1500.0
719,02-07-2023,07:19:00,37,Female,42,Clothing,2,30.0,12.0,60.0
834,26-11-2023,06:55:00,13,Female,56,Beauty,2,30.0,14.7,60.0
1280,24-08-2023,09:15:00,116,Female,37,Clothing,3,500.0,255.0,1500.0
1719,28-12-2023,07:29:00,4,Female,42,Clothing,2,30.0,10.8,60.0
1834,14-04-2023,06:53:00,102,Female,56,Beauty,2,30.0,12.9,60.0
891,09-01-2023,06:43:00,24,Male,41,Electronics,3,300.0,99.0,900.0
928,05-11-2023,10:20:00,54,Female,35,Clothing,4,300.0,90.0,1200.0
1891,22-12-2023,06:11:00,81,Male,41,Electronics,3,300.0,105.0,900.0
1928,29-07-2023,06:39:00,93,Female,35,Clothing,4,300.0,75.0,1200.0
332,24-04-2023,11:28:00,138,Male,58,Electronics,4,300.0,105.0,1200.0
1332,04-12-2023,10:02:00,146,Male,58,Electronics,4,300.0,123.0,1200.0
255,15-10-2023,11:44:00,19,Male,48,Clothing,1,30.0,14.7,30.0
275,05-03-2023,11:34:00,2,Male,43,Clothing,2,500.0,260.0,1000.0
314,15-10-2023,07:37:00,1,Male,52,Clothing,4,30.0,7.8,120.0
517,20-08-2023,08:54:00,3,Female,47,Clothing,4,25.0,9.25,100.0
847,10-01-2023,08:42:00,2,Female,18,Electronics,4,300.0,162.0,1200.0
1255,20-01-2023,07:08:00,4,Male,48,Clothing,1,30.0,7.8,30.0
1275,02-03-2023,08:48:00,5,Male,43,Clothing,2,500.0,250.0,1000.0
1314,23-05-2023,10:26:00,2,Male,52,Clothing,4,30.0,16.2,120.0
1517,21-02-2023,08:46:00,2,Female,47,Clothing,4,25.0,6.75,100.0
1847,28-07-2023,07:14:00,5,Female,18,Electronics,4,300.0,123.0,1200.0
61,07-07-2023,11:47:00,4,Male,21,Beauty,4,50.0,20.0,200.0
274,14-04-2023,07:12:00,4,Female,23,Clothing,2,500.0,150.0,1000.0
486,02-12-2023,09:47:00,4,Female,35,Electronics,1,25.0,6.5,25.0
548,14-04-2023,07:00:00,4,Female,51,Clothing,2,30.0,15.6,60.0
886,11-12-2023,11:25:00,4,Male,37,Electronics,3,300.0,165.0,900.0
892,13-09-2023,11:39:00,1,Male,20,Electronics,1,50.0,24.0,50.0
1061,18-09-2023,07:56:00,3,Male,21,Beauty,4,50.0,12.5,200.0
1274,06-10-2023,09:01:00,2,Female,23,Clothing,2,500.0,185.0,1000.0
1486,22-11-2023,08:58:00,4,Female,35,Electronics,1,25.0,8.75,25.0
1548,13-01-2023,08:15:00,1,Female,51,Clothing,2,30.0,12.6,60.0
1886,26-07-2023,11:51:00,1,Male,37,Electronics,3,300.0,147.0,900.0
1892,01-10-2023,07:22:00,3,Male,20,Electronics,1,50.0,23.5,50.0
601,05-06-2023,09:23:00,5,Male,19,Clothing,1,30.0,13.2,30.0
901,02-08-2023,06:38:00,2,Male,31,Electronics,1,30.0,12.0,30.0
1601,14-09-2023,11:48:00,1,Male,19,Clothing,1,30.0,13.5,30.0
1901,29-11-2023,11:05:00,4,Male,31,Electronics,1,30.0,8.4,30.0
527,21-04-2023,11:35:00,1,Male,57,Clothing,2,25.0,11.5,50.0
1527,29-09-2023,08:30:00,1,Male,57,Clothing,2,25.0,11.75,50.0
23,28-09-2023,07:05:00,4,Female,35,Clothing,4,30.0,14.7,120.0
174,15-11-2023,06:07:00,2,Female,39,Beauty,1,300.0,126.0,300.0
589,08-07-2023,07:11:00,5,Female,36,Beauty,2,500.0,145.0,1000.0
774,06-11-2023,09:04:00,2,Female,40,Clothing,2,25.0,6.5,50.0
1000,01-04-2023,10:22:00,1,Male,47,Electronics,4,30.0,8.4,120.0
1023,23-05-2023,08:40:00,5,Female,35,Clothing,4,30.0,8.1,120.0
1174,17-05-2023,06:55:00,2,Female,39,Beauty,1,300.0,132.0,300.0
1589,01-07-2023,06:30:00,5,Female,36,Beauty,2,500.0,145.0,1000.0
1774,09-03-2023,06:48:00,2,Female,40,Clothing,2,25.0,8.0,50.0
2000,31-03-2023,06:38:00,4,Male,47,Electronics,4,30.0,10.8,120.0
210,07-10-2023,08:50:00,2,Male,37,Electronics,4,50.0,19.0,200.0
478,24-07-2023,11:13:00,3,Female,58,Clothing,2,30.0,8.1,60.0
745,14-08-2023,07:30:00,3,Male,54,Beauty,2,50.0,17.0,100.0
1210,10-03-2023,10:02:00,5,Male,37,Electronics,4,50.0,12.5,200.0
1478,31-08-2023,09:18:00,1,Female,58,Clothing,2,30.0,13.5,60.0
1745,28-09-2023,10:38:00,4,Male,54,Beauty,2,50.0,21.0,100.0
354,16-12-2023,07:58:00,5,Female,49,Beauty,4,50.0,24.5,200.0
408,22-12-2023,08:18:00,4,Female,64,Beauty,1,500.0,140.0,500.0
1354,17-09-2023,09:34:00,5,Female,49,Beauty,4,50.0,26.5,200.0
1408,28-08-2023,08:17:00,2,Female,64,Beauty,1,500.0,250.0,500.0
674,30-03-2023,11:10:00,2,Female,38,Clothing,1,300.0,84.0,300.0
1674,22-11-2023,09:21:00,1,Female,38,Clothing,1,300.0,123.0,300.0
967,04-08-2023,10:13:00,4,Male,62,Beauty,1,25.0,13.25,25.0
1967,23-02-2023,08:28:00,4,Male,62,Beauty,1,25.0,12.25,25.0
79,13-04-2023,10:15:00,1,Male,34,Beauty,1,300.0,96.0,300.0
406,01-04-2023,11:50:00,3,Female,22,Beauty,4,25.0,11.0,100.0
450,01-12-2023,06:35:00,2,Female,59,Beauty,2,25.0,11.0,50.0
562,09-11-2023,09:26:00,3,Male,54,Electronics,2,25.0,7.25,50.0
1079,21-08-2023,06:45:00,1,Male,34,Beauty,1,300.0,117.0,300.0
1406,22-06-2023,08:45:00,2,Female,22,Beauty,4,25.0,10.0,100.0
1450,16-07-2023,08:52:00,1,Female,59,Beauty,2,25.0,10.25,50.0
1562,26-11-2023,10:21:00,5,Male,54,Electronics,2,25.0,12.75,50.0
108,24-01-2023,09:38:00,5,Female,27,Beauty,3,25.0,13.5,75.0
111,15-04-2023,09:45:00,5,Female,34,Electronics,3,500.0,130.0,1500.0
207,06-08-2023,08:34:00,3,Female,42,Beauty,2,25.0,10.25,50.0
724,14-06-2023,06:56:00,3,Male,61,Clothing,3,50.0,20.0,150.0
836,21-06-2023,06:32:00,2,Female,22,Clothing,1,50.0,27.5,50.0
969,27-11-2023,11:47:00,2,Female,40,Clothing,3,300.0,84.0,900.0
1108,08-07-2023,10:27:00,1,Female,27,Beauty,3,25.0,10.0,75.0
1111,30-04-2023,21:34:00,2,Female,34,Electronics,3,500.0,185.0,1500.0
1207,30-06-2023,21:48:00,3,Female,42,Beauty,2,25.0,10.0,50.0
1724,15-09-2023,20:53:00,4,Male,61,Clothing,3,50.0,17.0,150.0
1836,13-02-2023,17:19:00,3,Female,22,Clothing,1,50.0,23.5,50.0
1969,05-03-2023,19:34:00,4,Female,40,Clothing,3,300.0,126.0,900.0
246,07-12-2023,20:05:00,4,Female,48,Electronics,2,25.0,13.25,50.0
298,05-10-2023,19:05:00,3,Male,27,Beauty,4,300.0,84.0,1200.0
374,27-10-2023,17:45:00,4,Female,59,Beauty,3,25.0,7.75,75.0
572,13-12-2023,18:33:00,5,Male,31,Clothing,4,500.0,185.0,2000.0
665,03-10-2023,22:49:00,1,Male,57,Clothing,1,50.0,19.0,50.0
1246,26-04-2023,22:54:00,3,Female,48,Electronics,2,25.0,11.5,50.0
1298,02-05-2023,19:51:00,1,Male,27,Beauty,4,300.0,120.0,1200.0
1374,23-03-2023,22:03:00,3,Female,59,Beauty,3,25.0,8.25,75.0
1572,18-06-2023,22:20:00,1,Male,31,Clothing,4,500.0,175.0,2000.0
1665,01-11-2023,19:38:00,4,Male,57,Clothing,1,50.0,14.0,50.0
39,11-07-2023,22:44:00,5,Male,23,Clothing,4,30.0,8.7,120.0
893,29-04-2023,18:52:00,1,Male,49,Electronics,1,50.0,17.0,50.0
1039,03-12-2023,20:01:00,1,Male,23,Clothing,4,30.0,13.8,120.0
1893,25-02-2023,17:04:00,3,Male,49,Electronics,1,50.0,22.5,50.0
17,25-02-2023,21:08:00,3,Female,27,Clothing,4,25.0,13.0,100.0
316,01-02-2023,17:25:00,3,Female,48,Clothing,2,25.0,13.75,50.0
755,27-11-2023,20:07:00,1,Female,58,Clothing,3,25.0,6.75,75.0
1017,05-09-2023,18:41:00,2,Female,27,Clothing,4,25.0,12.0,100.0
1316,21-07-2023,17:11:00,1,Female,48,Clothing,2,25.0,11.75,50.0
1755,23-05-2023,21:47:00,2,Female,58,Clothing,3,25.0,8.0,75.0
28,11-12-2023,22:34:00,3,Female,43,Beauty,1,500.0,150.0,500.0
98,09-04-2023,19:41:00,1,Female,55,Beauty,2,50.0,19.5,100.0
129,17-04-2023,17:42:00,1,Female,21,Beauty,2,300.0,75.0,600.0
230,26-03-2023,17:44:00,5,Male,54,Beauty,1,25.0,12.5,25.0
613,08-05-2023,17:23:00,2,Female,52,Clothing,3,30.0,11.4,90.0
691,12-05-2023,21:09:00,5,Female,51,Clothing,3,30.0,14.7,90.0
693,08-06-2023,17:12:00,1,Male,41,Beauty,3,500.0,270.0,1500.0
1028,09-03-2023,18:09:00,1,Female,43,Beauty,1,500.0,250.0,500.0
1098,06-07-2023,22:34:00,3,Female,55,Beauty,2,50.0,19.5,100.0
1129,08-09-2023,21:46:00,1,Female,21,Beauty,2,300.0,156.0,600.0
1230,04-12-2023,21:24:00,1,Male,54,Beauty,1,25.0,13.25,25.0
1613,14-12-2023,21:58:00,4,Female,52,Clothing,3,30.0,9.9,90.0
1691,07-01-2023,20:01:00,1,Female,51,Clothing,3,30.0,13.5,90.0
1693,20-02-2023,18:21:00,1,Male,41,Beauty,3,500.0,130.0,1500.0
477,03-12-2023,17:24:00,3,Male,43,Clothing,4,30.0,16.2,120.0
863,12-11-2023,22:40:00,4,Female,30,Electronics,2,25.0,11.25,50.0
1477,08-01-2023,21:59:00,3,Male,43,Clothing,4,30.0,15.6,120.0
1863,26-05-2023,22:33:00,4,Female,30,Electronics,2,25.0,10.0,50.0
6,15-11-2023,22:16:00,2,Female,45,Beauty,1,30.0,15.0,30.0
483,06-02-2023,17:25:00,2,Male,55,Clothing,1,30.0,8.4,30.0
738,05-02-2023,18:24:00,5,Male,41,Clothing,2,50.0,26.0,100.0
1006,29-10-2023,19:23:00,2,Female,45,Beauty,1,30.0,14.1,30.0
1483,05-03-2023,19:53:00,1,Male,55,Clothing,1,30.0,8.7,30.0
1738,12-11-2023,21:33:00,1,Male,41,Clothing,2,50.0,16.0,100.0
222,07-01-2023,18:56:00,4,Male,51,Clothing,4,30.0,10.5,120.0
588,18-10-2023,17:54:00,5,Male,38,Electronics,2,30.0,13.8,60.0
953,02-07-2023,17:58:00,1,Male,45,Beauty,3,30.0,12.6,90.0
1222,17-09-2023,18:15:00,3,Male,51,Clothing,4,30.0,11.1,120.0
1588,25-06-2023,21:29:00,4,Male,38,Electronics,2,30.0,13.2,60.0
1953,15-05-2023,17:34:00,3,Male,45,Beauty,3,30.0,10.2,90.0
66,18-06-2023,22:49:00,3,Female,45,Electronics,1,30.0,9.0,30.0
482,12-08-2023,18:57:00,3,Female,28,Clothing,4,300.0,141.0,1200.0
903,27-07-2023,22:14:00,3,Female,51,Beauty,4,50.0,14.0,200.0
1066,06-10-2023,18:11:00,4,Female,45,Electronics,1,30.0,8.4,30.0
1482,10-02-2023,22:22:00,1,Female,28,Clothing,4,300.0,114.0,1200.0
1903,27-07-2023,21:44:00,5,Female,51,Beauty,4,50.0,19.0,200.0
102,17-04-2023,21:34:00,5,Female,47,Beauty,2,25.0,7.25,50.0
228,03-04-2023,20:26:00,4,Female,59,Electronics,2,30.0,10.8,60.0
236,01-04-2023,22:18:00,5,Female,54,Clothing,1,25.0,6.5,25.0
1102,21-08-2023,18:04:00,5,Female,47,Beauty,2,25.0,6.5,50.0
1228,24-06-2023,21:37:00,5,Female,59,Electronics,2,30.0,11.4,60.0
1236,09-08-2023,18:19:00,4,Female,54,Clothing,1,25.0,8.75,25.0
660,29-07-2023,18:46:00,2,Female,38,Beauty,2,500.0,270.0,1000.0
884,18-02-2023,20:31:00,1,Female,26,Clothing,2,30.0,7.5,60.0
987,08-11-2023,18:45:00,1,Female,30,Clothing,3,300.0,165.0,900.0
1660,23-09-2023,20:27:00,2,Female,38,Beauty,2,500.0,160.0,1000.0
1884,09-07-2023,21:45:00,2,Female,26,Clothing,2,30.0,11.4,60.0
1987,26-05-2023,18:18:00,2,Female,30,Clothing,3,300.0,129.0,900.0
18,06-09-2023,19:13:00,5,Female,47,Electronics,2,25.0,12.5,50.0
69,14-11-2023,22:44:00,1,Female,56,Beauty,3,25.0,8.5,75.0
995,04-03-2023,22:38:00,4,Female,41,Clothing,1,30.0,9.9,30.0
1018,06-07-2023,19:13:00,4,Female,47,Electronics,2,25.0,13.0,50.0
1069,13-10-2023,19:05:00,2,Female,56,Beauty,3,25.0,6.75,75.0
1995,10-12-2023,22:18:00,5,Female,41,Clothing,1,30.0,14.7,30.0
337,22-08-2023,17:56:00,1,Male,38,Clothing,1,500.0,275.0,500.0
585,06-06-2023,21:49:00,3,Female,24,Clothing,1,25.0,13.75,25.0
652,31-10-2023,17:05:00,4,Female,34,Beauty,2,50.0,20.5,100.0
1337,21-07-2023,19:56:00,2,Male,38,Clothing,1,500.0,225.0,500.0
1585,05-10-2023,20:00:00,2,Female,24,Clothing,1,25.0,7.25,25.0
1652,16-11-2023,20:00:00,2,Female,34,Beauty,2,50.0,20.5,100.0
242,01-10-2023,18:28:00,1,Male,21,Clothing,1,25.0,8.0,25.0
293,27-05-2023,19:04:00,4,Male,50,Electronics,3,30.0,9.6,90.0
460,01-05-2023,23:00:00,2,Male,40,Beauty,1,50.0,19.0,50.0
1242,27-11-2023,18:32:00,5,Male,21,Clothing,1,25.0,11.25,25.0
1293,01-07-2023,18:52:00,3,Male,50,Electronics,3,30.0,14.1,90.0
1460,25-01-2023,19:42:00,4,Male,40,Beauty,1,50.0,22.0,50.0
188,31-08-2023,18:50:00,3,Male,40,Clothing,3,25.0,8.5,75.0
357,18-05-2023,18:57:00,4,Female,40,Electronics,3,25.0,7.5,75.0
646,26-05-2023,21:02:00,3,Male,38,Clothing,3,30.0,13.5,90.0
749,26-07-2023,20:33:00,2,Male,42,Beauty,1,30.0,8.4,30.0
974,28-12-2023,18:39:00,3,Male,47,Beauty,1,30.0,11.7,30.0
1188,04-06-2023,22:43:00,2,Male,40,Clothing,3,25.0,10.75,75.0
1357,20-03-2023,19:14:00,3,Female,40,Electronics,3,25.0,11.5,75.0
1646,18-01-2023,19:43:00,1,Male,38,Clothing,3,30.0,15.6,90.0
1749,07-05-2023,19:55:00,2,Male,42,Beauty,1,30.0,9.0,30.0
1974,19-02-2023,20:20:00,3,Male,47,Beauty,1,30.0,12.9,30.0
190,25-01-2023,17:56:00,2,Female,60,Beauty,3,30.0,10.5,90.0
849,25-06-2023,19:33:00,5,Male,32,Clothing,2,25.0,12.5,50.0
853,14-05-2023,22:29:00,3,Male,21,Beauty,2,500.0,155.0,1000.0
1190,29-09-2023,21:00:00,4,Female,60,Beauty,3,30.0,10.8,90.0
1849,21-07-2023,22:42:00,1,Male,32,Clothing,2,25.0,12.0,50.0
